0.089 9.38263 9.38263 3.43753e-14 -1.54342 1.54342 5.65389e-15
0.09 9.3757 9.3757 3.43493e-14 -1.56076 1.56076 5.71865e-15
0.091 9.36876 9.36876 3.43232e-14 -1.5781 1.5781 5.78123e-15
0.092 9.36182 9.36182 3.4299e-14 -1.59545 1.59545 5.84396e-15
0.093 9.35489 9.35489 3.42729e-14 -1.61279 1.61279 5.90654e-15
0.094 9.34795 9.34795 3.42486e-14 -1.63013 1.63013 5.9713e-15
0.095 9.34101 9.34101 3.42226e-14 -1.64747 1.64747 6.03388e-15
0.096 9.33408 9.33408 3.41966e-14 -1.66481 1.66481 6.09646e-15
0.097 9.32714 9.32714 3.41723e-14 -1.68215 1.68215 6.16121e-15
0.098 9.3202 9.3202 3.41463e-14 -1.6995 1.6995 6.2241e-15
0.099 9.31326 9.31326 3.41203e-14 -1.71684 1.71684 6.28915e-15
0.1 9.30633 9.30633 3.4096e-14 -1.73418 1.73418 6.3548e-15
0.101 9.29939 9.29939 3.407e-14 -1.75152 1.75152 6.41769e-15
0.102 9.29245 9.29245 3.40439e-14 -1.76886 1.76886 6.48274e-15
0.103 9.28552 9.28552 3.40197e-14 -1.7862 1.7862 6.54592e-15
0.104 9.27858 9.27858 3.39936e-14 -1.80355 1.80355 6.61128e-15
0.105 9.27164 9.27164 3.41688e-14 -1.82089 1.82089 6.67663e-15
0.106 9.26471 9.26471 3.37386e-14 -1.83823 1.83823 6.73765e-15
0.107 9.25777 9.25777 3.41237e-14 -1.85557 1.85557 6.80517e-15
0.108 9.25083 9.25083 3.36831e-14 -1.87291 1.87291 6.86835e-15
0.109 9.2439 9.2439 3.40769e-14 -1.89026 1.89026 6.93587e-15
0.11 9.23696 9.23696 3.40526e-14 -1.9076 1.9076 7.00153e-15
0.111 9.23002 9.23002 3.40283e-14 -1.92494 1.92494 7.06718e-15
0.112 9.22309 9.22309 3.40058e-14 -1.94228 1.94228 7.13163e-15
0.113 9.21615 9.21615 3.39815e-14 -1.95962 1.95962 7.19694e-15
0.114 9.20921 9.20921 3.35218e-14 -1.97696 1.97696 7.25952e-15
0.115 9.20228 9.20228 3.39364e-14 -1.99431 1.99431 7.32644e-15
0.116 9.19534 9.19534 3.34646e-14 -2.01165 2.01165 7.38902e-15
0.117 9.1884 9.1884 3.38896e-14 -2.02899 2.02899 7.45407e-15
0.118 9.18147 9.18147 3.38653e-14 -2.04633 2.04633 7.51913e-15
0.119 9.17453 9.17453 3.3841e-14 -2.06367 2.06367 7.58448e-15
0.12 9.16759 9.16759 3.38184e-14 -2.08102 2.08102 7.64923e-15
0.121 9.16066 9.16066 3.33292e-14 -2.09836 2.09836 7.71373e-15
0.122 9.15372 9.15372 3.37699e-14 -2.1157 2.1157 7.77908e-15
0.123 9.14678 9.14678 3.32755e-14 -2.13304 2.13304 7.84388e-15
0.124 9.13985 9.13985 3.37248e-14 -2.15038 2.15038 7.90979e-15
0.125 9.13291 9.13291 3.37005e-14 -2.16772 2.16772 7.97544e-15
0.126 9.12597 9.12597 3.31922e-14 -2.18507 2.18507 8.03676e-15
0.127 9.11904 9.11904 3.31644e-14 -2.20241 2.20241 8.09752e-15
0.128 9.1121 9.1121 3.31367e-14 -2.21975 2.21975 8.16403e-15
0.129 9.10516 9.10516 3.36068e-14 -2.23709 2.23709 8.23024e-15
0.13 9.09823 9.09823 3.30829e-14 -2.25443 2.25443 8.29619e-15
0.131 9.09129 9.09129 3.35582e-14 -2.27177 2.27177 8.36134e-15
0.132 9.08435 9.08435 3.30291e-14 -2.28912 2.28912 8.42326e-15
0.133 9.07742 9.07742 3.29996e-14 -2.30646 2.30646 8.48307e-15
0.134 9.07048 9.07048 3.29736e-14 -2.3238 2.3238 8.54258e-15
0.135 9.06354 9.06354 3.29459e-14 -2.34114 2.34114 8.60239e-15
0.136 9.05661 9.05661 3.29181e-14 -2.35848 2.35848 8.66251e-15
0.137 9.04967 9.04967 3.34194e-14 -2.37583 2.37583 8.72696e-15
0.138 9.04273 9.04273 3.28643e-14 -2.39317 2.39317 8.78707e-15
0.139 9.0358 9.0358 3.33709e-14 -2.41051 2.41051 8.85152e-15
0.14 9.02886 9.02886 3.28106e-14 -2.42785 2.42785 8.91113e-15
0.141 9.02192 9.02192 3.27828e-14 -2.44519 2.44519 8.97184e-15
0.142 9.01499 9.01499 3.2755e-14 -2.46253 2.46253 9.03629e-15
0.143 9.00805 9.00805 3.27273e-14 -2.47988 2.47988 9.09701e-15
0.144 9.00111 9.00111 3.32546e-14 -2.49722 2.49722 9.16377e-15
0.145 8.99418 8.99418 3.26718e-14 -2.51456 2.51456 9.22509e-15
0.146 8.98724 8.98724 3.32078e-14 -2.5319 2.5319 9.29185e-15
0.147 8.9803 8.9803 3.2618e-14 -2.54924 2.54924 9.35539e-15
0.148 8.97337 8.97337 3.25902e-14 -2.56659 2.56659 9.41842e-15
0.149 8.96643 8.96643 3.25642e-14 -2.58393 2.58393 9.48296e-15
0.15 8.95949 8.95949 3.25365e-14 -2.60127 2.60127 9.54428e-15
0.151 8.95256 8.95256 3.25087e-14 -2.61861 2.61861 9.60611e-15
0.152 8.94562 8.94562 3.30673e-14 -2.63595 2.63595 9.67107e-15
0.153 8.93868 8.93868 3.24532e-14 -2.65329 2.65329 9.73178e-15
0.154 8.93175 8.93175 3.30187e-14 -2.67064 2.67064 9.79572e-15
0.155 8.92481 8.92481 3.23994e-14 -2.68798 2.68798 9.86068e-15
0.156 8.91787 8.91787 3.23717e-14 -2.70532 2.70532 9.92422e-15
0.157 8.91094 8.91094 3.23457e-14 -2.72266 2.72266 9.98382e-15
0.158 8.904 8.904 3.23179e-14 -2.74 2.74 1.00456e-14
0.159 8.89706 8.89706 3.22901e-14 -2.75735 2.75735 1.01053e-14
0.16 8.89013 8.89013 3.28782e-14 -2.77469 2.77469 1.01692e-14
0.161 8.88319 8.88319 3.22346e-14 -2.79203 2.79203 1.02299e-14
0.162 8.87625 8.87625 3.28314e-14 -2.80937 2.80937 1.02945e-14
0.163 8.86932 8.86932 3.28088e-14 -2.82671 2.82671 1.03612e-14
0.164 8.86238 8.86238 3.27845e-14 -2.84405 2.84405 1.04251e-14
0.165 8.85544 8.85544 3.27603e-14 -2.8614 2.8614 1.049e-14
0.166 8.8485 8.8485 3.27377e-14 -2.87874 2.87874 1.05546e-14
0.167 8.84157 8.84157 3.20716e-14 -2.89608 2.89608 1.06142e-14
0.168 8.83463 8.83463 3.26891e-14 -2.91342 2.91342 1.06797e-14
0.169 8.82769 8.82769 3.20178e-14 -2.93076 2.93076 1.07437e-14
0.17 8.82076 8.82076 3.2644e-14 -2.9481 2.9481 1.08081e-14
0.171 8.81382 8.81382 3.26197e-14 -2.96545 2.96545 1.08721e-14
0.172 8.80688 8.80688 3.25972e-14 -2.98279 2.98279 1.09366e-14
0.173 8.79995 8.79995 3.25729e-14 -3.00013 3.00013 1.10023e-14
0.174 8.79301 8.79301 3.25486e-14 -3.01747 3.01747 1.10734e-14
0.175 8.78607 8.78607 3.1853e-14 -3.03481 3.03481 1.11348e-14
0.176 8.77914 8.77914 3.25018e-14 -3.05216 3.05216 1.12027e-14
0.177 8.7722 8.7722 3.17992e-14 -3.0695 3.0695 1.12647e-14
0.178 8.76526 8.76526 3.24549e-14 -3.08684 3.08684 1.13304e-14
0.179 8.75833 8.75833 3.24324e-14 -3.10418 3.10418 1.1395e-14
0.18 8.75139 8.75139 3.24098e-14 -3.12152 3.12152 1.1456e-14
0.181 8.74445 8.74445 3.23856e-14 -3.13886 3.13886 1.15181e-14
0.182 8.73752 8.73752 3.16604e-14 -3.15621 3.15621 1.15753e-14
0.183 8.73058 8.73058 3.23387e-14 -3.17355 3.17355 1.16403e-14
0.184 8.72364 8.72364 3.16067e-14 -3.19089 3.19089 1.16992e-14
0.185 8.71671 8.71671 3.22901e-14 -3.20823 3.20823 1.17614e-14
0.186 8.70977 8.70977 3.22676e-14 -3.22557 3.22557 1.18275e-14
0.187 8.70283 8.70283 3.22433e-14 -3.24292 3.24292 1.18948e-14
0.188 8.6959 8.6959 3.22208e-14 -3.26026 3.26026 1.19626e-14
0.189 8.68896 8.68896 3.21982e-14 -3.2776 3.2776 1.20255e-14
0.19 8.68202 8.68202 3.14419e-14 -3.29494 3.29494 1.20846e-14
0.191 8.67509 8.67509 3.21496e-14 -3.31228 3.31228 1.21508e-14
0.192 8.66815 8.66815 3.13881e-14 -3.32962 3.32962 1.22121e-14
0.193 8.66121 8.66121 3.21028e-14 -3.34697 3.34697 1.2279e-14
0.194 8.65428 8.65428 3.20785e-14 -3.36431 3.36431 1.2343e-14
0.195 8.64734 8.64734 3.2056e-14 -3.38165 3.38165 1.24047e-14
0.196 8.6404 8.6404 3.20317e-14 -3.39899 3.39899 1.24741e-14
0.197 8.63347 8.63347 3.20109e-14 -3.41633 3.41633 1.25386e-14
0.198 8.62653 8.62653 3.12233e-14 -3.43368 3.43368 1.26024e-14
0.199 8.61959 8.61959 3.19623e-14 -3.45102 3.45102 1.26647e-14
0.2 8.61266 8.61266 3.11695e-14 -3.46836 3.46836 1.27232e-14
0.201 8.60572 8.60572 3.19154e-14 -3.4857 3.4857 1.27882e-14
0.202 8.59878 8.59878 3.18912e-14 -3.50304 3.50304 1.28527e-14
0.203 8.59185 8.59185 3.18686e-14 -3.52038 3.52038 1.29183e-14
0.204 8.58491 8.58491 3.18443e-14 -3.53773 3.53773 1.29834e-14
0.205 8.57797 8.57797 3.10325e-14 -3.55507 3.55507 1.30425e-14
0.206 8.57104 8.57104 3.17992e-14 -3.57241 3.57241 1.31081e-14
0.207 8.5641 8.5641 3.0977e-14 -3.58975 3.58975 1.31666e-14
0.208 8.55716 8.55716 3.17506e-14 -3.60709 3.60709 1.32277e-14
0.209 8.55023 8.55023 3.17281e-14 -3.62443 3.62443 1.32897e-14
0.21 8.54329 8.54329 3.17038e-14 -3.64178 3.64178 1.33558e-14
0.211 8.53635 8.53635 3.16795e-14 -3.65912 3.65912 1.34162e-14
0.212 8.52942 8.52942 3.1657e-14 -3.67646 3.67646 1.34778e-14
0.213 8.52248 8.52248 3.08139e-14 -3.6938 3.6938 1.35441e-14
0.214 8.51554 8.51554 3.16084e-14 -3.71114 3.71114 1.36069e-14
0.215 8.50861 8.50861 3.07584e-14 -3.72849 3.72849 1.36732e-14
0.216 8.50167 8.50167 3.15633e-14 -3.74583 3.74583 1.37382e-14
0.217 8.49473 8.49473 3.15407e-14 -3.76317 3.76317 1.38033e-14
0.218 8.4878 8.4878 3.06768e-14 -3.78051 3.78051 1.38619e-14
0.219 8.48086 8.48086 3.06491e-14 -3.79785 3.79785 1.39246e-14
0.22 8.47392 8.47392 3.06231e-14 -3.81519 3.81519 1.39863e-14
0.221 8.46699 8.46699 3.05953e-14 -3.83254 3.83254 1.40568e-14
0.222 8.46005 8.46005 3.05676e-14 -3.84988 3.84988 1.41141e-14
0.223 8.45311 8.45311 3.05415e-14 -3.86722 3.86722 1.41748e-14
0.224 8.44618 8.44618 3.05121e-14 -3.88456 3.88456 1.42345e-14
0.225 8.43924 8.43924 3.04843e-14 -3.9019 3.9019 1.42965e-14
0.226 8.4323 8.4323 3.04583e-14 -3.91925 3.91925 1.4355e-14
0.227 8.42537 8.42537 3.04305e-14 -3.93659 3.93659 1.44159e-14
0.228 8.41843 8.41843 3.04028e-14 -3.95393 3.95393 1.44766e-14
0.229 8.41149 8.41149 3.03767e-14 -3.97127 3.97127 1.45361e-14
0.23 8.40455 8.40455 3.0349e-14 -3.98861 3.98861 1.45944e-14
0.231 8.39762 8.39762 3.03212e-14 -4.00595 4.00595 1.46561e-14
0.232 8.39068 8.39068 3.02952e-14 -4.0233 4.0233 1.4709e-14
0.233 8.38374 8.38374 3.02675e-14 -4.04064 4.04064 1.47675e-14
0.234 8.37681 8.37681 3.0238e-14 -4.05798 4.05798 1.48303e-14
0.235 8.36987 8.36987 3.02119e-14 -4.07532 4.07532 1.48876e-14
0.236 8.36293 8.36293 3.01842e-14 -4.09266 4.09266 1.49528e-14
0.237 8.356 8.356 3.01582e-14 -4.11001 4.11001 1.5016e-14
0.238 8.34906 8.34906 3.01304e-14 -4.12735 4.12735 1.50777e-14
0.239 8.34212 8.34212 3.01027e-14 -4.14469 4.14469 1.5145e-14
0.24 8.33519 8.33519 3.00766e-14 -4.16203 4.16203 1.52035e-14
0.241 8.32825 8.32825 3.00489e-14 -4.17937 4.17937 1.52607e-14
0.242 8.32131 8.32131 3.00211e-14 -4.19671 4.19671 1.53216e-14
0.243 8.31438 8.31438 2.99934e-14 -4.21406 4.21406 1.5387e-14
0.244 8.30744 8.30744 2.99656e-14 -4.2314 4.2314 1.54477e-14
0.245 8.3005 8.3005 2.99379e-14 -4.24874 4.24874 1.5516e-14
0.246 8.29357 8.29357 2.99118e-14 -4.26608 4.26608 1.55743e-14
0.247 8.28663 8.28663 2.98841e-14 -4.28342 4.28342 1.5635e-14
0.248 8.27969 8.27969 2.98563e-14 -4.30076 4.30076 1.56945e-14
0.249 8.27276 8.27276 2.98303e-14 -4.31811 4.31811 1.57552e-14
0.25 8.26582 8.26582 2.98025e-14 -4.33545 4.33545 1.58184e-14
0.251 8.25888 8.25888 2.97748e-14 -4.35279 4.35279 1.58791e-14
0.252 8.25195 8.25195 2.9747e-14 -4.37013 4.37013 1.59422e-14
0.253 8.24501 8.24501 2.97193e-14 -4.38747 4.38747 1.60138e-14
0.254 8.23807 8.23807 2.96915e-14 -4.40482 4.40482 1.60733e-14
0.255 8.23114 8.23114 2.96655e-14 -4.42216 4.42216 1.61352e-14
0.256 8.2242 8.2242 2.96378e-14 -4.4395 4.4395 1.6196e-14
0.257 8.21726 8.21726 2.96117e-14 -4.45684 4.45684 1.62609e-14
0.258 8.21033 8.21033 2.9584e-14 -4.47418 4.47418 1.63238e-14
0.259 8.20339 8.20339 2.95562e-14 -4.49152 4.49152 1.63858e-14
0.26 8.19645 8.19645 2.95302e-14 -4.50887 4.50887 1.64477e-14
0.261 8.18952 8.18952 2.95007e-14 -4.52621 4.52621 1.65052e-14
0.262 8.18258 8.18258 2.9473e-14 -4.54355 4.54355 1.65606e-14
0.263 8.17564 8.17564 2.94469e-14 -4.56089 4.56089 1.66189e-14
0.264 8.16871 8.16871 2.94192e-14 -4.57823 4.57823 1.66829e-14
0.265 8.16177 8.16177 2.93914e-14 -4.59558 4.59558 1.67523e-14
0.266 8.15483 8.15483 2.93654e-14 -4.61292 4.61292 1.68162e-14
0.267 8.1479 8.1479 2.93376e-14 -4.63026 4.63026 1.68745e-14
0.268 8.14096 8.14096 2.93099e-14 -4.6476 4.6476 1.69395e-14
0.269 8.13402 8.13402 2.92839e-14 -4.66494 4.66494 1.69969e-14
0.27 8.12709 8.12709 2.92544e-14 -4.68228 4.68228 1.70589e-14
0.271 8.12015 8.12015 2.92266e-14 -4.69963 4.69963 1.71208e-14
0.272 8.11321 8.11321 2.92006e-14 -4.71697 4.71697 1.71883e-14
0.273 8.10628 8.10628 2.91728e-14 -4.73431 4.73431 1.72494e-14
0.274 8.09934 8.09934 2.91451e-14 -4.75165 4.75165 1.73122e-14
0.275 8.0924 8.0924 2.91191e-14 -4.76899 4.76899 1.73749e-14
0.276 8.08547 8.08547 2.90913e-14 -4.78634 4.78634 1.74288e-14
0.277 8.07853 8.07853 2.90653e-14 -4.80368 4.80368 1.74851e-14
0.278 8.07159 8.07159 2.90375e-14 -4.82102 4.82102 1.75545e-14
0.279 8.06466 8.06466 2.9008e-14 -4.83836 4.83836 1.76152e-14
0.28 8.05772 8.05772 2.8982e-14 -4.8557 4.8557 1.76771e-14
0.281 8.05078 8.05078 2.89543e-14 -4.87304 4.87304 1.77346e-14
0.282 8.04385 8.04385 2.89265e-14 -4.89039 4.89039 1.77864e-14
0.283 8.03691 8.03691 2.89005e-14 -4.90773 4.90773 1.78507e-14
0.284 8.02997 8.02997 2.88727e-14 -4.92507 4.92507 1.79106e-14
0.285 8.02304 8.02304 2.8845e-14 -4.94241 4.94241 1.79722e-14
0.286 8.0161 8.0161 2.8819e-14 -4.95975 4.95975 1.80381e-14
0.287 8.00916 8.00916 2.87912e-14 -4.97709 4.97709 1.80977e-14
0.288 8.00223 8.00223 2.87617e-14 -4.99444 4.99444 1.81596e-14
0.289 7.99529 7.99529 2.87357e-14 -5.01178 5.01178 1.82235e-14
0.29 7.98835 7.98835 2.87079e-14 -5.02912 5.02912 1.82854e-14
0.291 7.98142 7.98142 2.86802e-14 -5.04646 5.04646 1.83417e-14
0.292 7.97448 7.97448 2.86542e-14 -5.0638 5.0638 1.84054e-14
0.293 7.96754 7.96754 2.86264e-14 -5.08115 5.08115 1.84603e-14
0.294 7.96061 7.96061 2.85987e-14 -5.09849 5.09849 1.85107e-14
0.295 7.95367 7.95367 2.85726e-14 -5.11583 5.11583 1.85678e-14
0.296 7.94673 7.94673 2.85449e-14 -5.13317 5.13317 1.86267e-14
0.297 7.93979 7.93979 2.85154e-14 -5.15051 5.15051 1.86844e-14
0.298 7.93286 7.93286 2.84894e-14 -5.16785 5.16785 1.87478e-14
0.299 7.92592 7.92592 2.84616e-14 -5.1852 5.1852 1.88058e-14
0.3 7.91898 7.91898 2.84356e-14 -5.20254 5.20254 1.88716e-14
0.301 7.91205 7.91205 2.84078e-14 -5.21988 5.21988 1.89303e-14
0.302 7.90511 7.90511 2.83801e-14 -5.23722 5.23722 1.89872e-14
0.303 7.89817 7.89817 2.83541e-14 -5.25456 5.25456 1.90464e-14
0.304 7.89124 7.89124 2.83263e-14 -5.27191 5.27191 1.9108e-14
0.305 7.8843 7.8843 2.82985e-14 -5.28925 5.28925 1.91764e-14
0.306 7.87736 7.87736 2.82708e-14 -5.30659 5.30659 1.92371e-14
0.307 7.87043 7.87043 2.8243e-14 -5.32393 5.32393 1.9301e-14
0.308 7.86349 7.86349 2.82153e-14 -5.34127 5.34127 1.93618e-14
0.309 7.85655 7.85655 2.81893e-14 -5.35861 5.35861 1.94318e-14
0.31 7.84962 7.84962 2.81615e-14 -5.37596 5.37596 1.94886e-14
0.311 7.84268 7.84268 2.81337e-14 -5.3933 5.3933 1.95372e-14
0.312 7.83574 7.83574 2.81077e-14 -5.41064 5.41064 1.95965e-14
0.313 7.82881 7.82881 2.808e-14 -5.42798 5.42798 1.96617e-14
0.314 7.82187 7.82187 2.80522e-14 -5.44532 5.44532 1.97232e-14
0.315 7.81493 7.81493 2.80245e-14 -5.46267 5.46267 1.97765e-14
0.316 7.808 7.808 2.79967e-14 -5.48001 5.48001 1.9836e-14
0.317 7.80106 7.80106 2.79689e-14 -5.49735 5.49735 1.99048e-14
0.318 7.79412 7.79412 2.79429e-14 -5.51469 5.51469 1.99732e-14
0.319 7.78719 7.78719 2.79152e-14 -5.53203 5.53203 2.00312e-14
0.32 7.78025 7.78025 2.78891e-14 -5.54937 5.54937 2.00867e-14
0.321 7.77331 7.77331 2.78614e-14 -5.56672 5.56672 2.01506e-14
0.322 7.76638 7.76638 2.78336e-14 -5.58406 5.58406 2.02146e-14
0.323 7.75944 7.75944 2.78076e-14 -5.6014 5.6014 2.02723e-14
0.324 7.7525 7.7525 2.77799e-14 -5.61874 5.61874 2.03363e-14
0.325 7.74557 7.74557 2.77504e-14 -5.63608 5.63608 2.04028e-14
0.326 7.73863 7.73863 2.77244e-14 -5.65342 5.65342 2.04603e-14
0.327 7.73169 7.73169 2.76966e-14 -5.67077 5.67077 2.05222e-14
0.328 7.72476 7.72476 2.76688e-14 -5.68811 5.68811 2.05797e-14
0.329 7.71782 7.71782 2.76428e-14 -5.70545 5.70545 2.06386e-14
0.33 7.71088 7.71088 2.76151e-14 -5.72279 5.72279 2.06981e-14
0.331 7.70395 7.70395 2.75873e-14 -5.74013 5.74013 2.07659e-14
0.332 7.69701 7.69701 2.75613e-14 -5.75748 5.75748 2.08344e-14
0.333 7.69007 7.69007 2.75335e-14 -5.77482 5.77482 2.0896e-14
0.334 7.68314 7.68314 2.7504e-14 -5.79216 5.79216 2.09473e-14
0.335 7.6762 7.6762 2.7478e-14 -5.8095 5.8095 2.10178e-14
0.336 7.66926 7.66926 2.74503e-14 -5.82684 5.82684 2.10667e-14
0.337 7.66233 7.66233 2.74225e-14 -5.84418 5.84418 2.11372e-14
0.338 7.65539 7.65539 2.73965e-14 -5.86153 5.86153 2.1202e-14
0.339 7.64845 7.64845 2.73687e-14 -5.87887 5.87887 2.12565e-14
0.34 7.64152 7.64152 2.73427e-14 -5.89621 5.89621 2.13271e-14
0.341 7.63458 7.63458 2.7315e-14 -5.91355 5.91355 2.14006e-14
