0.031 -1.5 -7.5935e-14 1.45135 3.54013e-13 0 0 1 0 0 2.99513 0 0 0 1 2.5 0 3.99513 0 0 0 1 -4 0 4.99513 0 0 0 1
0.032 -1.5 -7.8737e-14 1.50108 3.67076e-13 0 0 1 0 0 2.99482 0 0 0 1 2.5 0 3.99482 0 0 0 1 -4 0 4.99482 0 0 0 1
0.033 -1.5 -8.15391e-14 1.55079 3.80139e-13 0 0 1 0 0 2.9945 0 0 0 1 2.5 0 3.9945 0 0 0 1 -4 0 4.9945 0 0 0 1
0.034 -1.5 -8.43411e-14 1.6005 3.93203e-13 0 0 1 0 0 2.99416 0 0 0 1 2.5 0 3.99416 0 0 0 1 -4 0 4.99416 0 0 0 1
0.035 -1.5 -8.71431e-14 1.6502 4.06266e-13 0 0 1 0 0 2.99382 0 0 0 1 2.5 0 3.99382 0 0 0 1 -4 0 4.99382 0 0 0 1
0.036 -1.5 -8.99451e-14 1.69989 4.19329e-13 0 0 1 0 0 2.99347 0 0 0 1 2.5 0 3.99347 0 0 0 1 -4 0 4.99347 0 0 0 1
0.037 -1.5 -9.27471e-14 1.74957 4.32392e-13 0 0 1 0 0 2.9931 0 0 0 1 2.5 0 3.9931 0 0 0 1 -4 0 4.9931 0 0 0 1
0.038 -1.5 -9.55492e-14 1.79923 4.45455e-13 0 0 1 0 0 2.99273 0 0 0 1 2.5 0 3.99273 0 0 0 1 -4 0 4.99273 0 0 0 1
0.039 -1.5 -9.83512e-14 1.84889 4.58518e-13 0 0 1 0 0 2.99235 0 0 0 1 2.5 0 3.99235 0 0 0 1 -4 0 4.99235 0 0 0 1
0.04 -1.5 -1.01153e-13 1.89854 4.71582e-13 0 0 1 0 0 2.99196 0 0 0 1 2.5 0 3.99196 0 0 0 1 -4 0 4.99196 0 0 0 1
0.041 -1.5 -1.03955e-13 1.94818 4.84645e-13 0 0 1 0 0 2.99155 0 0 0 1 2.5 0 3.99155 0 0 0 1 -4 0 4.99155 0 0 0 1
0.042 -1.5 -1.06757e-13 1.99781 4.97708e-13 0 0 1 0 0 2.99114 0 0 0 1 2.5 0 3.99114 0 0 0 1 -4 0 4.99114 0 0 0 1
0.043 -1.5 -1.09559e-13 2.04743 5.10771e-13 0 0 1 0 0 2.99072 0 0 0 1 2.5 0 3.99072 0 0 0 1 -4 0 4.99072 0 0 0 1
0.044 -1.5 -1.12361e-13 2.09704 5.23834e-13 0 0 1 0 0 2.99029 0 0 0 1 2.5 0 3.99029 0 0 0 1 -4 0 4.99029 0 0 0 1
0.045 -1.5 -1.15163e-13 2.14664 5.36897e-13 0 0 1 0 0 2.98985 0 0 0 1 2.5 0 3.98985 0 0 0 1 -4 0 4.98985 0 0 0 1
0.046 -1.5 -1.17965e-13 2.19623 5.49961e-13 0 0 1 0 0 2.9894 0 0 0 1 2.5 0 3.9894 0 0 0 1 -4 0 4.9894 0 0 0 1
0.047 -1.5 -1.20767e-13 2.24581 5.63024e-13 0 0 1 0 0 2.98893 0 0 0 1 2.5 0 3.98893 0 0 0 1 -4 0 4.98893 0 0 0 1
0.048 -1.5 -1.23569e-13 2.29538 5.76087e-13 0 0 1 0 0 2.98846 0 0 0 1 2.5 0 3.98846 0 0 0 1 -4 0 4.98846 0 0 0 1
0.049 -1.5 -1.26371e-13 2.34494 5.8915e-13 0 0 1 0 0 2.98798 0 0 0 1 2.5 0 3.98798 0 0 0 1 -4 0 4.98798 0 0 0 1
0.05 -1.5 -1.29173e-13 2.39449 6.02213e-13 0 0 1 0 0 2.98749 0 0 0 1 2.5 0 3.98749 0 0 0 1 -4 0 4.98749 0 0 0 1
0.051 -1.5 -1.31975e-13 2.44403 6.15277e-13 0 0 1 0 0 2.98699 0 0 0 1 2.5 0 3.98699 0 0 0 1 -4 0 4.98699 0 0 0 1
0.052 -1.5 -1.34777e-13 2.49356 6.2834e-13 0 0 1 0 0 2.98648 0 0 0 1 2.5 0 3.98648 0 0 0 1 -4 0 4.98648 0 0 0 1
0.053 -1.5 -1.37579e-13 2.54308 6.41403e-13 0 0 1 0 0 2.98596 0 0 0 1 2.5 0 3.98596 0 0 0 1 -4 0 4.98596 0 0 0 1
0.054 -1.5 -1.40381e-13 2.5926 6.54466e-13 0 0 1 0 0 2.98543 0 0 0 1 2.5 0 3.98543 0 0 0 1 -4 0 4.98543 0 0 0 1
0.055 -1.5 -1.43183e-13 2.6421 6.67529e-13 0 0 1 0 0 2.98489 0 0 0 1 2.5 0 3.98489 0 0 0 1 -4 0 4.98489 0 0 0 1
0.056 -1.5 -1.45986e-13 2.69159 6.80592e-13 0 0 1 0 0 2.98434 0 0 0 1 2.5 0 3.98434 0 0 0 1 -4 0 4.98434 0 0 0 1
0.057 -1.5 -1.48788e-13 2.74107 6.93656e-13 0 0 1 0 0 2.98378 0 0 0 1 2.5 0 3.98378 0 0 0 1 -4 0 4.98378 0 0 0 1
0.058 -1.5 -1.5159e-13 2.79054 7.06719e-13 0 0 1 0 0 2.98322 0 0 0 1 2.5 0 3.98322 0 0 0 1 -4 0 4.98322 0 0 0 1
0.059 -1.5 -1.54392e-13 2.84001 7.19782e-13 0 0 1 0 0 2.98264 0 0 0 1 2.5 0 3.98264 0 0 0 1 -4 0 4.98264 0 0 0 1
0.06 -1.5 -1.57194e-13 2.88946 7.32845e-13 0 0 1 0 0 2.98205 0 0 0 1 2.5 0 3.98205 0 0 0 1 -4 0 4.98205 0 0 0 1
0.061 -1.5 -1.59996e-13 2.9389 7.45908e-13 0 0 1 0 0 2.98145 0 0 0 1 2.5 0 3.98145 0 0 0 1 -4 0 4.98145 0 0 0 1
0.062 -1.5 -1.62798e-13 2.98833 7.58971e-13 0 0 1 0 0 2.98084 0 0 0 1 2.5 0 3.98084 0 0 0 1 -4 0 4.98084 0 0 0 1
0.063 -1.5 -1.656e-13 3.03776 7.72035e-13 0 0 1 0 0 2.98022 0 0 0 1 2.5 0 3.98022 0 0 0 1 -4 0 4.98022 0 0 0 1
0.064 -1.5 -1.68402e-13 3.08717 7.85098e-13 0 0 1 0 0 2.9796 0 0 0 1 2.5 0 3.9796 0 0 0 1 -4 0 4.9796 0 0 0 1
0.065 -1.5 -1.71204e-13 3.13657 7.98161e-13 0 0 1 0 0 2.97896 0 0 0 1 2.5 0 3.97896 0 0 0 1 -4 0 4.97896 0 0 0 1
0.066 -1.5 -1.74006e-13 3.18597 8.11224e-13 0 0 1 0 0 2.97831 0 0 0 1 2.5 0 3.97831 0 0 0 1 -4 0 4.97831 0 0 0 1
0.067 -1.5 -1.76808e-13 3.23535 8.24287e-13 0 0 1 0 0 2.97765 0 0 0 1 2.5 0 3.97765 0 0 0 1 -4 0 4.97765 0 0 0 1
0.068 -1.5 -1.7961e-13 3.28473 8.3735e-13 0 0 1 0 0 2.97699 0 0 0 1 2.5 0 3.97699 0 0 0 1 -4 0 4.97699 0 0 0 1
0.069 -1.5 -1.82412e-13 3.33409 8.50414e-13 0 0 1 0 0 2.97631 0 0 0 1 2.5 0 3.97631 0 0 0 1 -4 0 4.97631 0 0 0 1
0.07 -1.5 -1.85214e-13 3.38344 8.63477e-13 0 0 1 0 0 2.97562 0 0 0 1 2.5 0 3.97562 0 0 0 1 -4 0 4.97562 0 0 0 1
0.071 -1.5 -1.88016e-13 3.43279 8.7654e-13 0 0 1 0 0 2.97493 0 0 0 1 2.5 0 3.97493 0 0 0 1 -4 0 4.97493 0 0 0 1
0.072 -1.5 -1.90818e-13 3.48212 8.89603e-13 0 0 1 0 0 2.97422 0 0 0 1 2.5 0 3.97422 0 0 0 1 -4 0 4.97422 0 0 0 1
0.073 -1.5 -1.9362e-13 3.53145 9.02666e-13 0 0 1 0 0 2.9735 0 0 0 1 2.5 0 3.9735 0 0 0 1 -4 0 4.9735 0 0 0 1
0.074 -1.5 -1.96422e-13 3.58076 9.15729e-13 0 0 1 0 0 2.97278 0 0 0 1 2.5 0 3.97278 0 0 0 1 -4 0 4.97278 0 0 0 1
0.075 -1.5 -1.99224e-13 3.63007 9.28793e-13 0 0 1 0 0 2.97204 0 0 0 1 2.5 0 3.97204 0 0 0 1 -4 0 4.97204 0 0 0 1
0.076 -1.5 -2.02026e-13 3.67937 9.41856e-13 0 0 1 0 0 2.9713 0 0 0 1 2.5 0 3.9713 0 0 0 1 -4 0 4.9713 0 0 0 1
0.077 -1.5 -2.04828e-13 3.72865 9.54919e-13 0 0 1 0 0 2.97054 0 0 0 1 2.5 0 3.97054 0 0 0 1 -4 0 4.97054 0 0 0 1
