0.136 1.54812 0.0281213 -0.00676025 0.00163129 -0.000414282
0.137 1.54779 0.0285333 -0.00685837 0.00165478 -0.000420212
0.138 1.54746 0.0289484 -0.00695716 0.00167842 -0.000426179
0.139 1.54712 0.0293663 -0.0070566 0.00170221 -0.000432182
0.14 1.54678 0.0297872 -0.0071567 0.00172614 -0.00043822
0.141 1.54644 0.030211 -0.00725745 0.00175023 -0.000444293
0.142 1.54609 0.0306378 -0.00735885 0.00177446 -0.000450402
0.143 1.54574 0.0310675 -0.0074609 0.00179883 -0.000456546
0.144 1.54539 0.0315001 -0.00756359 0.00182335 -0.000462724
0.145 1.54504 0.0319356 -0.00766693 0.00184801 -0.000468936
0.146 1.54469 0.0323741 -0.00777091 0.00187282 -0.000475183
0.147 1.54433 0.0328155 -0.00787554 0.00189776 -0.000481463
0.148 1.54397 0.0332598 -0.00798079 0.00192285 -0.000487776
0.149 1.54361 0.033707 -0.00808668 0.00194808 -0.000494122
0.15 1.54325 0.0341571 -0.00819321 0.00197345 -0.000500501
0.151 1.54288 0.0346101 -0.00830036 0.00199895 -0.000506913
0.152 1.54251 0.0350661 -0.00840814 0.00202459 -0.000513356
0.153 1.54214 0.0355249 -0.00851654 0.00205037 -0.000519832
0.154 1.54177 0.0359866 -0.00862557 0.00207628 -0.000526338
0.155 1.54139 0.0364513 -0.00873521 0.00210232 -0.000532876
0.156 1.54101 0.0369188 -0.00884546 0.0021285 -0.000539444
0.157 1.54063 0.0373892 -0.00895633 0.00215481 -0.000546043
0.158 1.54025 0.0378625 -0.00906781 0.00218125 -0.000552672
0.159 1.53986 0.0383387 -0.0091799 0.00220781 -0.00055933
0.16 1.53947 0.0388177 -0.00929259 0.00223451 -0.000566017
0.161 1.53908 0.0392996 -0.00940587 0.00226133 -0.000572733
0.162 1.53869 0.0397844 -0.00951976 0.00228828 -0.000579478
0.163 1.5383 0.0402721 -0.00963424 0.00231535 -0.000586251
0.164 1.5379 0.0407626 -0.00974931 0.00234254 -0.000593051
0.165 1.5375 0.041256 -0.00986496 0.00236986 -0.000599878
0.166 1.5371 0.0417523 -0.0099812 0.00239729 -0.000606732
0.167 1.53669 0.0422514 -0.010098 0.00242485 -0.000613612
0.168 1.53629 0.0427533 -0.0102154 0.00245252 -0.000620519
0.169 1.53588 0.0432581 -0.0103334 0.00248031 -0.00062745
0.17 1.53546 0.0437657 -0.0104519 0.00250821 -0.000634407
0.171 1.53505 0.0442762 -0.010571 0.00253623 -0.000641388
0.172 1.53463 0.0447895 -0.0106907 0.00256436 -0.000648394
0.173 1.53422 0.0453056 -0.0108109 0.0025926 -0.000655422
0.174 1.53379 0.0458245 -0.0109317 0.00262094 -0.000662474
0.175 1.53337 0.0463463 -0.011053 0.0026494 -0.000669549
0.176 1.53295 0.0468709 -0.0111749 0.00267796 -0.000676646
0.177 1.53252 0.0473982 -0.0112973 0.00270662 -0.000683764
0.178 1.53209 0.0479284 -0.0114203 0.00273539 -0.000690903
0.179 1.53165 0.0484614 -0.0115437 0.00276426 -0.000698063
0.18 1.53122 0.0489972 -0.0116678 0.00279323 -0.000705243
0.181 1.53078 0.0495357 -0.0117923 0.0028223 -0.000712443
0.182 1.53034 0.0500771 -0.0119174 0.00285146 -0.000719661
0.183 1.5299 0.0506212 -0.0120429 0.00288071 -0.000726898
0.184 1.52945 0.0511681 -0.012169 0.00291006 -0.000734153
0.185 1.52901 0.0517177 -0.0122956 0.0029395 -0.000741425
0.186 1.52856 0.0522701 -0.0124227 0.00296903 -0.000748714
0.187 1.52811 0.0528253 -0.0125503 0.00299865 -0.00075602
0.188 1.52765 0.0533832 -0.0126784 0.00302835 -0.00076334
0.189 1.5272 0.0539439 -0.012807 0.00305814 -0.000770676
0.19 1.52674 0.0545073 -0.012936 0.003088 -0.000778026
0.191 1.52628 0.0550735 -0.0130656 0.00311795 -0.00078539
0.192 1.52581 0.0556423 -0.0131956 0.00314797 -0.000792767
0.193 1.52535 0.0562139 -0.0133261 0.00317808 -0.000800156
0.194 1.52488 0.0567882 -0.013457 0.00320825 -0.000807558
0.195 1.52441 0.0573653 -0.0135884 0.0032385 -0.00081497
0.196 1.52394 0.057945 -0.0137203 0.00326881 -0.000822393
0.197 1.52346 0.0585274 -0.0138525 0.00329919 -0.000829827
0.198 1.52299 0.0591125 -0.0139853 0.00332964 -0.000837269
0.199 1.52251 0.0597003 -0.0141185 0.00336016 -0.00084472
0.2 1.52203 0.0602908 -0.0142521 0.00339073 -0.000852179
0.201 1.52154 0.0608839 -0.0143861 0.00342136 -0.000859645
0.202 1.52106 0.0614798 -0.0145205 0.00345205 -0.000867117
0.203 1.52057 0.0620782 -0.0146554 0.0034828 -0.000874596
0.204 1.52008 0.0626793 -0.0147906 0.0035136 -0.000882079
0.205 1.51958 0.0632831 -0.0149263 0.00354444 -0.000889567
0.206 1.51909 0.0638895 -0.0150624 0.00357534 -0.000897058
0.207 1.51859 0.0644985 -0.0151988 0.00360628 -0.000904552
0.208 1.51809 0.0651102 -0.0153356 0.00363726 -0.000912049
0.209 1.51759 0.0657245 -0.0154728 0.00366829 -0.000919546
0.21 1.51708 0.0663413 -0.0156104 0.00369935 -0.000927045
0.211 1.51658 0.0669608 -0.0157483 0.00373045 -0.000934543
0.212 1.51607 0.0675829 -0.0158866 0.00376158 -0.00094204
0.213 1.51556 0.0682076 -0.0160252 0.00379275 -0.000949535
0.214 1.51504 0.0688348 -0.0161642 0.00382394 -0.000957028
0.215 1.51453 0.0694646 -0.0163035 0.00385515 -0.000964518
0.216 1.51401 0.070097 -0.0164432 0.00388639 -0.000972003
0.217 1.51349 0.0707319 -0.0165831 0.00391766 -0.000979483
0.218 1.51297 0.0713694 -0.0167234 0.00394894 -0.000986957
0.219 1.51244 0.0720094 -0.016864 0.00398023 -0.000994425
0.22 1.51191 0.0726519 -0.0170049 0.00401154 -0.00100189
0.221 1.51138 0.0732969 -0.0171461 0.00404285 -0.00100934
0.222 1.51085 0.0739445 -0.0172876 0.00407418 -0.00101678
0.223 1.51032 0.0745946 -0.0174293 0.00410551 -0.00102421
0.224 1.50978 0.0752472 -0.0175713 0.00413684 -0.00103163
0.225 1.50924 0.0759022 -0.0177136 0.00416817 -0.00103904
0.226 1.5087 0.0765597 -0.0178562 0.00419949 -0.00104644
0.227 1.50816 0.0772197 -0.0179989 0.00423081 -0.00105382
0.228 1.50762 0.0778822 -0.018142 0.00426212 -0.00106119
0.229 1.50707 0.0785471 -0.0182852 0.00429341 -0.00106854
0.23 1.50652 0.0792145 -0.0184287 0.00432469 -0.00107588
0.231 1.50597 0.0798842 -0.0185724 0.00435595 -0.0010832
0.232 1.50541 0.0805565 -0.0187163 0.00438719 -0.0010905
0.233 1.50486 0.0812311 -0.0188605 0.0044184 -0.00109778
0.234 1.5043 0.0819081 -0.0190048 0.00444959 -0.00110504
0.235 1.50374 0.0825875 -0.0191493 0.00448074 -0.00111228
0.236 1.50318 0.0832693 -0.0192939 0.00451186 -0.00111949
0.237 1.50261 0.0839535 -0.0194388 0.00454294 -0.00112669
0.238 1.50205 0.08464 -0.0195838 0.00457399 -0.00113386
0.239 1.50148 0.0853289 -0.0197289 0.00460498 -0.001141
0.24 1.5009 0.0860202 -0.0198742 0.00463594 -0.00114812
0.241 1.50033 0.0867138 -0.0200196 0.00466684 -0.00115521
0.242 1.49976 0.0874097 -0.0201652 0.00469768 -0.00116227
0.243 1.49918 0.0881079 -0.0203108 0.00472847 -0.00116931
0.244 1.4986 0.0888084 -0.0204566 0.00475921 -0.00117631
0.245 1.49802 0.0895112 -0.0206025 0.00478987 -0.00118328
0.246 1.49743 0.0902163 -0.0207484 0.00482047 -0.00119022
0.247 1.49684 0.0909237 -0.0208945 0.004851 -0.00119713
0.248 1.49626 0.0916333 -0.0210406 0.00488146 -0.001204
0.249 1.49567 0.0923452 -0.0211867 0.00491184 -0.00121083
0.25 1.49507 0.0930593 -0.0213329 0.00494213 -0.00121763
0.251 1.49448 0.0937756 -0.0214792 0.00497235 -0.00122439
0.252 1.49388 0.0944942 -0.0216255 0.00500247 -0.00123112
0.253 1.49328 0.095215 -0.0217718 0.00503251 -0.0012378
0.254 1.49268 0.0959379 -0.0219181 0.00506245 -0.00124444
0.255 1.49208 0.0966631 -0.0220644 0.00509229 -0.00125104
0.256 1.49147 0.0973904 -0.0222107 0.00512203 -0.0012576
0.257 1.49086 0.0981199 -0.022357 0.00515166 -0.00126411
0.258 1.49025 0.0988515 -0.0225033 0.00518118 -0.00127057
0.259 1.48964 0.0995852 -0.0226495 0.00521059 -0.00127699
0.26 1.48915 0.1 -0.0224898 0.00511111 -0.00125094
0.261 1.4888 0.1 -0.0219328 0.00484433 -0.00118277
0.262 1.48846 0.1 -0.0213738 0.0045766 -0.00111435
0.263 1.48811 0.1 -0.0208127 0.00430793 -0.0010457
0.264 1.48777 0.1 -0.0202495 0.0040383 -0.000976808
0.265 1.48742 0.1 -0.0196843 0.00376773 -0.000907682
0.266 1.48707 0.1 -0.019117 0.00349622 -0.000838321
0.267 1.48672 0.1 -0.0185477 0.00322378 -0.000768727
0.268 1.48637 0.1 -0.0179763 0.00295039 -0.000698902
0.269 1.48602 0.1 -0.0174029 0.00267608 -0.000628847
0.27 1.48566 0.1 -0.0168275 0.00240084 -0.000558563
0.271 1.48531 0.1 -0.01625 0.00212467 -0.000488053
0.272 1.48495 0.1 -0.0156705 0.00184758 -0.000417318
0.273 1.48459 0.1 -0.0150889 0.00156957 -0.00034636
0.274 1.48423 0.1 -0.0145053 0.00129065 -0.00027518
0.275 1.48387 0.1 -0.0139197 0.00101081 -0.00020378
0.276 1.48351 0.1 -0.0133321 0.000730065 -0.000132163
0.277 1.48314 0.1 -0.0127424 0.000448416 -6.03292e-05
0.278 1.48278 0.1 -0.0121507 0.000165866 1.17189e-05
0.279 1.48241 0.1 -0.011557 -0.000117581 8.39795e-05
0.28 1.48205 0.1 -0.0109613 -0.000401922 0.000156451
0.281 1.48168 0.1 -0.0103636 -0.000687153 0.00022913
0.282 1.48131 0.1 -0.0097639 -0.00097327 0.000302017
0.283 1.48094 0.1 -0.00916217 -0.00126027 0.000375108
0.284 1.48056 0.1 -0.00855844 -0.00154815 0.000448402
0.285 1.48019 0.1 -0.00795272 -0.0018369 0.000521897
0.286 1.47981 0.1 -0.007345 -0.00212652 0.00059559
0.287 1.47944 0.1 -0.00673529 -0.00241701 0.00066948
0.288 1.47906 0.1 -0.0061236 -0.00270836 0.000743564
0.289 1.47868 0.1 -0.00550992 -0.00300056 0.00081784
0.29 1.4783 0.1 -0.00489426 -0.00329362 0.000892306
0.291 1.47792 0.1 -0.00427662 -0.00358753 0.000966961
0.292 1.47754 0.1 -0.00365701 -0.00388228 0.0010418
0.293 1.47715 0.1 -0.00303543 -0.00417788 0.00111682
0.294 1.47677 0.1 -0.00241189 -0.00447431 0.00119203
0.295 1.47638 0.1 -0.00178638 -0.00477156 0.00126741
0.296 1.47599 0.1 -0.00115891 -0.00506965 0.00134297
0.297 1.47561 0.1 -0.000529491 -0.00536856 0.0014187
0.298 1.47522 0.1 0.000101882 -0.00566828 0.0014946
0.299 1.47482 0.1 0.000735202 -0.00596882 0.00157068
0.3 1.47443 0.1 0.00137047 -0.00627016 0.00164692
0.301 1.47404 0.1 0.00200767 -0.00657231 0.00172332
0.302 1.47364 0.1 0.00264681 -0.00687525 0.00179988
0.303 1.47324 0.1 0.00328788 -0.00717898 0.0018766
0.304 1.47285 0.1 0.00393087 -0.00748351 0.00195348
0.305 1.47245 0.1 0.00457579 -0.00778881 0.00203052
0.306 1.47205 0.1 0.00522263 -0.00809489 0.0021077
0.307 1.47165 0.1 0.00587139 -0.00840174 0.00218503
0.308 1.47124 0.1 0.00652205 -0.00870936 0.00226251
0.309 1.47084 0.1 0.00717462 -0.00901774 0.00234012
0.31 1.47043 0.1 0.00782909 -0.00932687 0.00241788
0.311 1.47003 0.1 0.00848546 -0.00963675 0.00249578
0.312 1.46962 0.1 0.00914372 -0.00994738 0.0025738
0.313 1.46921 0.1 0.00980388 -0.0102587 0.00265196
0.314 1.4688 0.1 0.0104659 -0.0105708 0.00273025
0.315 1.46839 0.1 0.0111298 -0.0108837 0.00280866
0.316 1.46797 0.1 0.0117956 -0.0111972 0.0028872
0.317 1.46756 0.1 0.0124633 -0.0115115 0.00296585
0.318 1.46714 0.1 0.0131328 -0.0118264 0.00304462
0.319 1.46673 0.1 0.0138042 -0.0121421 0.0031235
0.32 1.46631 0.1 0.0144774 -0.0124585 0.00320249
0.321 1.46589 0.1 0.0151525 -0.0127755 0.00328159
0.322 1.46547 0.1 0.0158294 -0.0130933 0.00336079
0.323 1.46505 0.1 0.0165082 -0.0134117 0.00344009
0.324 1.46462 0.1 0.0171888 -0.0137308 0.00351948
0.325 1.4642 0.1 0.0178713 -0.0140505 0.00359897
0.326 1.46377 0.1 0.0185555 -0.014371 0.00367855
0.327 1.46335 0.1 0.0192416 -0.014692 0.00375822
0.328 1.46292 0.1 0.0199295 -0.0150137 0.00383797
0.329 1.46249 0.1 0.0206192 -0.0153361 0.0039178
0.33 1.46206 0.1 0.0213108 -0.0156591 0.0039977
0.331 1.46163 0.1 0.0220041 -0.0159827 0.00407768
0.332 1.46119 0.1 0.0226992 -0.0163069 0.00415772
0.333 1.46076 0.1 0.0233961 -0.0166317 0.00423784
0.334 1.46032 0.1 0.0240948 -0.0169572 0.00431801
0.335 1.45989 0.1 0.0247952 -0.0172832 0.00439824
0.336 1.45945 0.1 0.0254974 -0.0176099 0.00447853
0.337 1.45901 0.1 0.0262014 -0.0179371 0.00455887
0.338 1.45857 0.1 0.0269072 -0.0182649 0.00463925
0.339 1.45813 0.1 0.0276147 -0.0185932 0.00471968
0.34 1.45768 0.1 0.0283239 -0.0189222 0.00480015
0.341 1.45724 0.1 0.0290349 -0.0192516 0.00488065
0.342 1.45679 0.1 0.0297477 -0.0195816 0.00496118
0.343 1.45635 0.1 0.0304621 -0.0199122 0.00504174
0.344 1.4559 0.1 0.0311783 -0.0202433 0.00512233
0.345 1.45545 0.1 0.0318962 -0.0205749 0.00520294
0.346 1.455 0.1 0.0326158 -0.020907 0.00528356
0.347 1.45455 0.1 0.0333372 -0.0212397 0.00536419
0.348 1.4541 0.1 0.0340602 -0.0215728 0.00544483
0.349 1.45364 0.1 0.0347849 -0.0219064 0.00552548
0.35 1.45319 0.1 0.0355113 -0.0222405 0.00560612
0.351 1.45273 0.1 0.0362394 -0.0225751 0.00568676
0.352 1.45227 0.1 0.0369691 -0.0229102 0.00576739
0.353 1.45181 0.1 0.0377005 -0.0232457 0.00584801
0.354 1.45135 0.1 0.0384336 -0.0235817 0.00592861
0.355 1.45089 0.1 0.0391684 -0.0239181 0.00600919
0.356 1.45043 0.1 0.0399048 -0.0242549 0.00608974
0.357 1.44997 0.1 0.0406428 -0.0245922 0.00617027
0.358 1.4495 0.1 0.0413824 -0.0249299 0.00625075
0.359 1.44904 0.1 0.0421237 -0.025268 0.0063312
0.36 1.44857 0.1 0.0428666 -0.0256064 0.00641161
0.361 1.4481 0.1 0.0436112 -0.0259453 0.00649196
0.362 1.44763 0.1 0.0443573 -0.0262846 0.00657227
0.363 1.44716 0.1 0.045105 -0.0266242 0.00665251
0.364 1.44669 0.1 0.0458543 -0.0269642 0.0067327
0.365 1.44621 0.1 0.0466052 -0.0273046 0.00681282
0.366 1.44574 0.1 0.0473577 -0.0276453 0.00689287
0.367 1.44526 0.1 0.0481118 -0.0279863 0.00697284
0.368 1.44479 0.1 0.0488674 -0.0283277 0.00705273
0.369 1.44431 0.1 0.0496246 -0.0286694 0.00713254
0.37 1.44383 0.1 0.0503833 -0.0290114 0.00721225
0.371 1.44335 0.1 0.0511436 -0.0293537 0.00729188
0.372 1.44287 0.1 0.0519054 -0.0296963 0.0073714
0.373 1.44238 0.1 0.0526687 -0.0300392 0.00745082
0.374 1.4419 0.1 0.0534335 -0.0303823 0.00753013
0.375 1.44141 0.1 0.0541999 -0.0307257 0.00760932
0.376 1.44093 0.1 0.0549678 -0.0310694 0.0076884
0.377 1.44044 0.1 0.0557371 -0.0314133 0.00776735
0.378 1.43995 0.1 0.056508 -0.0317574 0.00784618
0.379 1.43946 0.1 0.0572803 -0.0321018 0.00792487
0.38 1.43897 0.1 0.0580541 -0.0324464 0.00800342
0.381 1.43848 0.1 0.0588294 -0.0327911 0.00808183
0.382 1.43798 0.1 0.0596061 -0.0331361 0.00816009
0.383 1.43749 0.1 0.0603843 -0.0334813 0.00823819
0.384 1.43699 0.1 0.0611639 -0.0338266 0.00831613
0.385 1.4365 0.1 0.0619449 -0.0341721 0.00839392
0.386 1.436 0.1 0.0627274 -0.0345177 0.00847153
0.387 1.4355 0.1 0.0635113 -0.0348635 0.00854896
0.388 1.435 0.1 0.0642966 -0.0352095 0.00862622
0.389 1.4345 0.1 0.0650833 -0.0355555 0.00870329
0.39 1.43399 0.1 0.0658714 -0.0359017 0.00878017
0.391 1.43349 0.1 0.0666609 -0.0362479 0.00885686
0.392 1.43299 0.1 0.0674518 -0.0365943 0.00893334
0.393 1.43248 0.1 0.068244 -0.0369407 0.00900962
0.394 1.43197 0.1 0.0690376 -0.0372872 0.00908568
0.395 1.43146 0.1 0.0698325 -0.0376337 0.00916153
0.396 1.43095 0.1 0.0706288 -0.0379803 0.00923715
0.397 1.43044 0.1 0.0714264 -0.038327 0.00931255
0.398 1.42993 0.1 0.0722253 -0.0386737 0.00938771
0.399 1.42942 0.1 0.0730256 -0.0390203 0.00946264
0.4 1.4289 0.1 0.0738271 -0.039367 0.00953732
0.401 1.42839 0.1 0.07463 -0.0397137 0.00961175
0.402 1.42787 0.1 0.0754341 -0.0400604 0.00968592
0.403 1.42735 0.1 0.0762395 -0.040407 0.00975983
0.404 1.42683 0.1 0.0770462 -0.0407536 0.00983348
0.405 1.42631 0.1 0.0778542 -0.0411002 0.00990685
