0.034 0 -6.42175e-17 1 2.94111e-33 0 0 1 0 6.23672e-20 3 5.68051e-36 0 0 1 0 -1.20691e-23 5 1.23516e-39 0 0 1
0.035 0 -6.79989e-17 1 3.14122e-33 0 0 1 0 6.99308e-20 3 6.68114e-36 0 0 1 0 -1.43326e-23 5 1.32335e-39 0 0 1
0.036 0 -7.18888e-17 1 3.34134e-33 0 0 1 0 7.81626e-20 3 7.68177e-36 0 0 1 0 -1.69391e-23 5 1.41154e-39 0 0 1
0.037 0 -7.58872e-17 1 3.54145e-33 0 0 1 0 8.71007e-20 3 8.68193e-36 0 0 1 0 -1.99291e-23 5 1.96993e-39 0 0 1
0.038 0 -7.99942e-17 1 3.75698e-33 0 0 1 0 9.67846e-20 3 9.20061e-36 0 0 1 0 -2.33465e-23 5 2.52832e-39 0 0 1
0.039 0 -8.42098e-17 1 3.98791e-33 0 0 1 0 1.07255e-19 3 9.71928e-36 0 0 1 0 -2.72387e-23 5 2.61651e-39 0 0 1
0.04 0 -8.8534e-17 1 4.21884e-33 0 0 1 0 1.18552e-19 3 1.0238e-35 0 0 1 0 -3.16571e-23 5 2.7047e-39 0 0 1
0.041 0 -9.29669e-17 1 4.46566e-33 0 0 1 0 1.3072e-19 3 1.02752e-35 0 0 1 0 -3.66572e-23 5 2.79289e-39 0 0 1
0.042 0 -9.75086e-17 1 4.72789e-33 0 0 1 0 1.43802e-19 3 1.07934e-35 0 0 1 0 -4.22986e-23 5 2.88108e-39 0 0 1
0.043 0 -1.02159e-16 1 4.97423e-33 0 0 1 0 1.57843e-19 3 1.1793e-35 0 0 1 0 -4.86456e-23 5 2.96927e-39 0 0 1
0.044 0 -1.06918e-16 1 5.22105e-33 0 0 1 0 1.72888e-19 3 1.32733e-35 0 0 1 0 -5.57671e-23 5 3.05746e-39 0 0 1
0.045 0 -1.11787e-16 1 5.48327e-33 0 0 1 0 1.88984e-19 3 1.47535e-35 0 0 1 0 -6.37368e-23 5 2.20526e-39 0 0 1
0.046 0 -1.16764e-16 1 5.74598e-33 0 0 1 0 2.0618e-19 3 1.57523e-35 0 0 1 0 -7.26338e-23 5 1.35305e-39 0 0 1
0.047 0 -1.2185e-16 1 6.00869e-33 0 0 1 0 2.24525e-19 3 1.67519e-35 0 0 1 0 -8.25425e-23 5 5.00848e-40 0 0 1
0.048 0 -1.27045e-16 1 6.2714e-33 0 0 1 0 2.44068e-19 3 1.77516e-35 0 0 1 0 -9.35529e-23 5 5.89039e-40 0 0 1
0.049 0 -1.32349e-16 1 6.53411e-33 0 0 1 0 2.64861e-19 3 1.87513e-35 0 0 1 0 -1.05761e-22 5 6.77229e-40 0 0 1
0.05 0 -1.37762e-16 1 6.79585e-33 0 0 1 0 2.86956e-19 3 2.0714e-35 0 0 1 0 -1.19269e-22 5 7.6542e-40 0 0 1
0.051 0 -1.43285e-16 1 7.07301e-33 0 0 1 0 3.10407e-19 3 2.26766e-35 0 0 1 0 -1.34184e-22 5 8.53611e-40 0 0 1
0.052 0 -1.48916e-16 1 7.36557e-33 0 0 1 0 3.35268e-19 3 2.46393e-35 0 0 1 0 -1.50623e-22 5 -9.38989e-40 0 0 1
0.053 0 -1.54657e-16 1 7.67354e-33 0 0 1 0 3.61595e-19 3 2.66019e-35 0 0 1 0 -1.68707e-22 5 -2.73159e-39 0 0 1
0.054 0 -1.60508e-16 1 7.99691e-33 0 0 1 0 3.89444e-19 3 2.85646e-35 0 0 1 0 -1.88566e-22 5 -4.52419e-39 0 0 1
0.055 0 -1.66467e-16 1 8.32125e-33 0 0 1 0 4.18874e-19 3 3.05273e-35 0 0 1 0 -2.10336e-22 5 -6.31679e-39 0 0 1
0.056 0 -1.72536e-16 1 8.64559e-33 0 0 1 0 4.49942e-19 3 3.2488e-35 0 0 1 0 -2.34161e-22 5 -8.10939e-39 0 0 1
0.057 0 -1.78715e-16 1 8.98534e-33 0 0 1 0 4.8271e-19 3 3.44488e-35 0 0 1 0 -2.60195e-22 5 -1.17828e-38 0 0 1
0.058 0 -1.85003e-16 1 9.32412e-33 0 0 1 0 5.17239e-19 3 3.64077e-35 0 0 1 0 -2.88597e-22 5 -1.54562e-38 0 0 1
0.059 0 -1.91401e-16 1 9.6629e-33 0 0 1 0 5.5359e-19 3 3.74036e-35 0 0 1 0 -3.19538e-22 5 -1.91296e-38 0 0 1
0.06 0 -1.97909e-16 1 1.00017e-32 0 0 1 0 5.91826e-19 3 3.74366e-35 0 0 1 0 -3.53196e-22 5 -1.90414e-38 0 0 1
0.061 0 -2.04526e-16 1 1.03539e-32 0 0 1 0 6.32013e-19 3 3.84325e-35 0 0 1 0 -3.89759e-22 5 -1.89532e-38 0 0 1
0.062 0 -2.11254e-16 1 1.07216e-32 0 0 1 0 6.74216e-19 3 3.94284e-35 0 0 1 0 -4.29423e-22 5 -2.26266e-38 0 0 1
0.063 0 -2.18091e-16 1 1.11047e-32 0 0 1 0 7.18501e-19 3 3.94652e-35 0 0 1 0 -4.72397e-22 5 -2.63e-38 0 0 1
0.064 0 -2.25038e-16 1 1.15032e-32 0 0 1 0 7.64936e-19 3 3.85389e-35 0 0 1 0 -5.18897e-22 5 -2.99734e-38 0 0 1
0.065 0 -2.32095e-16 1 1.19017e-32 0 0 1 0 8.13589e-19 3 3.76127e-35 0 0 1 0 -5.69152e-22 5 -3.36467e-38 0 0 1
0.066 0 -2.39262e-16 1 1.22992e-32 0 0 1 0 8.64532e-19 3 3.76494e-35 0 0 1 0 -6.234e-22 5 -4.10817e-38 0 0 1
0.067 0 -2.4654e-16 1 1.27121e-32 0 0 1 0 9.17835e-19 3 3.76861e-35 0 0 1 0 -6.81891e-22 5 -4.85167e-38 0 0 1
0.068 0 -2.53927e-16 1 1.31251e-32 0 0 1 0 9.73569e-19 3 3.77228e-35 0 0 1 0 -7.44889e-22 5 -5.59517e-38 0 0 1
0.069 0 -2.61425e-16 1 1.35534e-32 0 0 1 0 1.03181e-18 3 3.77596e-35 0 0 1 0 -8.12665e-22 5 -6.33866e-38 0 0 1
0.07 0 -2.69034e-16 1 1.39817e-32 0 0 1 0 1.09263e-18 3 3.78001e-35 0 0 1 0 -8.85506e-22 5 -7.08216e-38 0 0 1
0.071 0 -2.76753e-16 1 1.44255e-32 0 0 1 0 1.1561e-18 3 3.78368e-35 0 0 1 0 -9.6371e-22 5 -7.82566e-38 0 0 1
0.072 0 -2.84582e-16 1 1.48692e-32 0 0 1 0 1.22231e-18 3 3.7881e-35 0 0 1 0 -1.04759e-21 5 -9.32147e-38 0 0 1
0.073 0 -2.92522e-16 1 1.5313e-32 0 0 1 0 1.29133e-18 3 3.79253e-35 0 0 1 0 -1.13747e-21 5 -1.08173e-37 0 0 1
