0.01 -3.92849e-25 0.5 3.92849e-25 -1.54694e-21 -5.61344e-42 -1.54694e-21 1 -5.84905e-25 1.5 5.84905e-25 -8.21412e-21 -8.11996e-41 -7.11691e-21 1 2.13064e-24 2.5 -2.13064e-24 1.61156e-20 1.16175e-40 8.8995e-21 1 -1.68783e-24 3.5 5.4079e-25 -2.77596e-22 -4.63174e-40 -3.32656e-21 1 1.00655e-24 4.5 1.00655e-24 -2.44889e-20 1.87268e-40 9.04144e-21 1 -7.71873e-25 5.5 -1.49296e-24 1.11122e-20 4.78587e-40 2.96486e-21 1 4.17047e-25 6.5 1.24482e-24 1.06442e-20 -3.24656e-41 7.60589e-22 1
0.011 -5.59165e-25 0.5 5.59165e-25 -9.84743e-22 -8.24453e-42 -9.84743e-22 1 -6.26824e-25 1.5 6.26824e-25 -6.01548e-21 -9.93835e-41 -7.47849e-21 1 2.58146e-24 2.5 -2.58146e-24 1.56764e-20 3.83924e-40 8.49313e-21 1 -1.99263e-24 3.5 6.81721e-25 -3.51262e-21 -7.14955e-40 -1.39532e-21 1 1.15035e-24 4.5 1.15035e-24 -2.80143e-20 1.43542e-40 1.01217e-20 1 -8.87397e-25 5.5 -1.76851e-24 1.32316e-20 5.79341e-40 3.24301e-21 1 4.82659e-25 6.5 1.49414e-24 1.28465e-20 -4.47205e-41 1.40953e-21 1
0.012 -7.58568e-25 0.5 7.58568e-25 -4.22541e-22 -1.08756e-41 -4.22541e-22 1 -7.63772e-25 1.5 7.3801e-25 -3.81685e-21 -1.17567e-40 -7.84008e-21 1 3.17901e-24 2.5 -3.15031e-24 1.52372e-20 6.51673e-40 8.08676e-21 1 -2.29742e-24 3.5 8.22652e-25 -6.74764e-21 -9.66737e-40 5.35926e-22 1 1.62073e-24 4.5 2.19804e-24 -2.95563e-20 -3.19155e-41 1.31853e-20 1 -1.31907e-24 5.5 -3.29865e-24 1.5351e-20 6.78919e-40 3.52116e-21 1 4.84644e-25 6.5 2.00307e-24 1.21976e-20 -1.006e-40 -7.92732e-22 1
0.013 -9.65453e-25 0.5 9.65453e-25 2.22133e-21 -1.3551e-41 2.22133e-21 1 -8.9243e-25 1.5 8.40906e-25 -2.83059e-21 -1.49288e-40 -9.41405e-21 1 3.77656e-24 2.5 -3.71915e-24 1.4798e-20 9.19423e-40 7.68039e-21 1 -2.5929e-24 3.5 1.08085e-24 -9.98266e-21 -1.21852e-39 2.46717e-21 1 2.08059e-24 4.5 3.11335e-24 -3.10984e-20 -2.07373e-40 1.62489e-20 1 -1.75075e-24 5.5 -4.82879e-24 1.74704e-20 7.78497e-40 3.79931e-21 1 4.86629e-25 6.5 2.512e-24 1.15486e-20 -1.5648e-40 -2.995e-21 1
0.014 -1.133e-24 0.5 1.133e-24 4.8652e-21 -2.06154e-41 7.01862e-22 1 -1.06467e-24 1.5 9.87384e-25 -3.05672e-21 -2.30491e-40 -9.77564e-21 1 4.37411e-24 2.5 -4.288e-24 1.43587e-20 1.18717e-39 7.27402e-21 1 -2.88838e-24 3.5 1.33906e-24 -1.32177e-20 -1.4703e-39 4.39841e-21 1 2.82065e-24 4.5 4.56492e-24 -3.26404e-20 -3.82831e-40 1.93124e-20 1 -2.50123e-24 5.5 -6.96908e-24 1.95899e-20 8.78075e-40 4.07745e-21 1 4.88614e-25 6.5 3.02092e-24 1.08997e-20 -2.1236e-40 -5.19726e-21 1
0.015 -1.30056e-24 0.5 1.30056e-24 5.4274e-21 1.2121e-41 1.26406e-21 1 -1.5626e-24 1.5 1.2357e-24 -5.70762e-21 -3.62339e-40 -1.2562e-20 1 5.46184e-24 2.5 -5.2216e-24 1.9599e-20 1.49785e-39 1.25471e-20 1 -3.32658e-24 3.5 1.87898e-24 -1.81254e-20 -1.53048e-39 4.65696e-21 1 3.89374e-24 4.5 6.57934e-24 -3.41824e-20 -5.58288e-40 2.2376e-20 1 -3.63062e-24 5.5 -9.74977e-24 2.17093e-20 9.77653e-40 4.3556e-21 1 4.90598e-25 6.5 3.52985e-24 1.02507e-20 -2.6824e-40 -7.39953e-21 1
0.016 -1.46811e-24 0.5 1.46811e-24 3.67747e-21 3.49249e-41 2.05673e-21 1 -2.28173e-24 1.5 1.58452e-24 -8.35851e-21 -4.28318e-40 -1.53483e-20 1 6.79604e-24 2.5 -6.26719e-24 1.98093e-20 1.68691e-39 1.71707e-20 1 -3.76477e-24 3.5 2.4189e-24 -1.4767e-20 -1.44775e-39 4.67572e-21 1 4.96682e-24 4.5 8.59377e-24 -3.6239e-20 -7.04647e-40 2.49251e-20 1 -4.76001e-24 5.5 -1.25305e-23 2.44431e-20 1.21404e-39 5.24815e-21 1 4.92583e-25 6.5 4.03878e-24 9.6018e-21 -3.24119e-40 -9.60179e-21 1
0.017 -1.63566e-24 0.5 1.63566e-24 1.92754e-21 5.77288e-41 2.8494e-21 1 -3.00086e-24 1.5 1.93334e-24 -1.26145e-20 -5.32349e-40 -1.65296e-20 1 8.13023e-24 2.5 -7.31277e-24 2.05857e-20 1.54806e-39 1.86008e-20 1 -4.20297e-24 3.5 2.95882e-24 -1.32569e-20 -1.46714e-39 6.67793e-21 1 6.03991e-24 4.5 1.06082e-23 -3.42691e-20 -1.11312e-39 2.69574e-20 1 -5.8894e-24 5.5 -1.53112e-23 2.71769e-20 1.45042e-39 6.1407e-21 1 4.94568e-25 6.5 4.5477e-24 8.95285e-21 -3.79999e-40 -1.18041e-20 1
0.018 -1.80321e-24 0.5 1.80321e-24 1.77604e-22 8.05327e-41 3.64207e-21 1 -4.01106e-24 1.5 2.50429e-24 -1.68706e-20 -6.36381e-40 -1.77108e-20 1 9.78873e-24 2.5 -8.60585e-24 2.13622e-20 1.40921e-39 2.00309e-20 1 -4.52511e-24 3.5 3.72914e-24 -1.17467e-20 -1.48653e-39 8.68015e-21 1 6.98198e-24 4.5 1.23625e-23 -3.22993e-20 -1.5216e-39 2.89896e-20 1 -6.91384e-24 5.5 -1.85563e-23 3.1095e-20 1.71609e-39 5.84901e-21 1 3.76072e-25 6.5 5.58984e-24 6.8783e-21 -6.74944e-40 -1.25807e-20 1
0.019 -1.90627e-24 0.5 1.96762e-24 -1.57233e-21 8.92306e-41 4.43473e-21 1 -5.09271e-24 1.5 3.07873e-24 -1.99142e-20 -7.22075e-40 -1.76796e-20 1 1.14472e-23 2.5 -9.89893e-24 2.2992e-20 1.27244e-39 2.23144e-20 1 -4.69638e-24 3.5 4.70362e-24 -1.02366e-20 -1.50592e-39 1.06824e-20 1 7.75374e-24 4.5 1.38864e-23 -3.05063e-20 -1.93066e-39 3.11988e-20 1 -7.93828e-24 5.5 -2.18015e-23 3.52242e-20 1.95035e-39 5.34614e-21 1 2.57576e-25 6.5 6.63198e-24 4.80376e-21 -9.6989e-40 -1.33574e-20 1
0.02 -2.00934e-24 0.5 2.13203e-24 -2.28143e-21 7.75703e-41 6.26823e-21 1 -6.17437e-24 1.5 3.65317e-24 -2.08255e-20 -7.88843e-40 -1.67057e-20 1 1.31057e-23 2.5 -1.1192e-23 2.21246e-20 1.28334e-39 2.34939e-20 1 -4.86766e-24 3.5 5.67809e-24 -8.72643e-21 -1.52531e-39 1.26846e-20 1 8.5255e-24 4.5 1.54102e-23 -2.87132e-20 -2.33972e-39 3.34079e-20 1 -8.96272e-24 5.5 -2.50467e-23 3.69677e-20 2.21558e-39 5.3604e-21 1 1.39081e-25 6.5 7.67411e-24 5.60122e-21 -1.00853e-39 -1.47566e-20 1
0.021 -1.90179e-24 0.5 2.37309e-24 5.99938e-22 -7.29831e-41 8.00038e-22 1 -7.78356e-24 1.5 4.50939e-24 -1.89049e-20 -6.35337e-40 -1.42408e-20 1 1.5092e-23 2.5 -1.28937e-23 2.39719e-20 8.62217e-40 2.47984e-20 1 -5.03894e-24 3.5 6.65257e-24 -3.38439e-21 -1.66256e-39 1.67288e-20 1 9.29726e-24 4.5 1.69341e-23 -2.69202e-20 -2.74879e-39 3.5617e-20 1 -9.98715e-24 5.5 -2.82919e-23 3.79221e-20 2.45586e-39 4.58555e-21 1 2.05847e-26 6.5 8.71625e-24 7.34863e-21 -1.06034e-39 -1.52058e-20 1
0.022 -1.79424e-24 0.5 2.61415e-24 -6.82035e-22 -2.07128e-40 -5.04821e-22 1 -9.39275e-24 1.5 5.36561e-24 -1.69843e-20 -4.81831e-40 -1.17759e-20 1 1.70783e-23 2.5 -1.45954e-23 2.70592e-20 4.40543e-40 2.73624e-20 1 -5.21022e-24 3.5 7.62704e-24 4.96893e-22 -1.70168e-39 1.92891e-20 1 1.06832e-23 4.5 1.89221e-23 -2.61189e-20 -3.1173e-39 3.58428e-20 1 -1.17104e-23 5.5 -3.20652e-23 4.00607e-20 3.49384e-39 6.17917e-21 1 -9.79111e-26 6.5 9.75839e-24 9.09604e-21 -1.11214e-39 -1.56551e-20 1
0.023 -1.70366e-24 0.5 2.87812e-24 -1.96401e-21 -3.41274e-40 -1.80968e-21 1 -1.11905e-23 1.5 6.49551e-24 -1.50638e-20 -3.28325e-40 -9.31095e-21 1 1.92956e-23 2.5 -1.66303e-23 2.87266e-20 4.40135e-40 3.13463e-20 1 -5.3815e-24 3.5 8.60152e-24 3.88213e-21 -1.73099e-39 2.23454e-20 1 1.20691e-23 4.5 2.09102e-23 -2.47294e-20 -3.47636e-39 3.54805e-20 1 -1.34336e-23 5.5 -3.58386e-23 4.21993e-20 4.53182e-39 7.77279e-21 1 -2.16407e-25 6.5 1.08005e-23 1.08434e-20 -1.16394e-39 -1.61043e-20 1
0.024 -1.64512e-24 0.5 3.17688e-24 -3.24598e-21 -4.75419e-40 -3.11454e-21 1 -1.29528e-23 1.5 7.58689e-24 -1.31432e-20 -1.74819e-40 -6.84602e-21 1 2.15129e-23 2.5 -1.86652e-23 3.03941e-20 4.39727e-40 3.53302e-20 1 -5.55277e-24 3.5 9.576e-24 7.26737e-21 -1.76029e-39 2.54018e-20 1 1.34551e-23 4.5 2.28983e-23 -2.33398e-20 -3.83543e-39 3.51181e-20 1 -1.51569e-23 5.5 -3.96119e-23 4.43379e-20 5.5698e-39 9.36642e-21 1 -3.34903e-25 6.5 1.18427e-23 1.25909e-20 -1.21574e-39 -1.65536e-20 1
0.025 -1.64173e-24 0.5 3.53311e-24 -4.52796e-21 -6.09565e-40 -4.4194e-21 1 -1.46539e-23 1.5 8.61457e-24 -1.12226e-20 -2.13127e-41 -4.3811e-21 1 2.37302e-23 2.5 -2.07001e-23 3.19002e-20 4.49917e-40 3.94753e-20 1 -5.72405e-24 3.5 1.05505e-23 1.08426e-20 -1.78083e-39 2.82682e-20 1 1.4841e-23 4.5 2.48864e-23 -2.19503e-20 -4.1945e-39 3.47558e-20 1 -1.68801e-23 5.5 -4.33853e-23 4.64765e-20 6.60778e-39 1.096e-20 1 -4.53398e-25 6.5 1.28848e-23 1.43383e-20 -1.26754e-39 -1.70028e-20 1
0.026 -1.78682e-24 0.5 4.04148e-24 -5.80993e-21 -7.4371e-40 -5.72426e-21 1 -1.62677e-23 1.5 9.67131e-24 -1.17268e-20 1.48782e-40 -4.34094e-21 1 2.60335e-23 2.5 -2.29552e-23 3.48263e-20 4.46665e-40 4.50404e-20 1 -5.89533e-24 3.5 1.15249e-23 1.44178e-20 -1.80138e-39 3.11346e-20 1 1.6227e-23 4.5 2.68744e-23 -2.05608e-20 -4.55356e-39 3.43935e-20 1 -1.84161e-23 5.5 -4.7953e-23 4.74308e-20 7.57606e-39 1.13694e-20 1 -7.8693e-25 6.5 1.48388e-23 1.75113e-20 -1.24529e-39 -1.60264e-20 1
0.027 -1.93192e-24 0.5 4.54984e-24 -6.05107e-21 -8.77945e-40 -5.98828e-21 1 -1.78814e-23 1.5 1.0728e-23 -1.2231e-20 3.18878e-40 -4.30078e-21 1 2.83368e-23 2.5 -2.52103e-23 3.77523e-20 4.43412e-40 5.06054e-20 1 -6.06661e-24 3.5 1.24994e-23 1.5674e-20 -1.78315e-39 3.16819e-20 1 1.76129e-23 4.5 2.88625e-23 -1.64216e-20 -5.33315e-39 3.67808e-20 1 -1.9952e-23 5.5 -5.25207e-23 4.83852e-20 8.54433e-39 1.17788e-20 1 -1.12046e-24 6.5 1.67928e-23 2.06843e-20 -1.22303e-39 -1.50501e-20 1
0.028 -2.18305e-24 0.5 5.16536e-24 -9.85164e-21 -1.31001e-39 -2.69287e-21 1 -1.93777e-23 1.5 1.16661e-23 -1.63723e-20 3.42252e-40 -6.23468e-22 1 3.15257e-23 2.5 -2.81261e-23 3.694e-20 2.24133e-39 5.99088e-20 1 -7.23076e-24 3.5 1.42146e-23 1.44211e-20 -1.97038e-39 3.47383e-20 1 1.89989e-23 4.5 3.08506e-23 -1.22824e-20 -6.11274e-39 3.91681e-20 1 -2.14879e-23 5.5 -5.70883e-23 4.93396e-20 9.51261e-39 1.21882e-20 1 -1.45399e-24 6.5 1.87468e-23 2.38573e-20 -1.20078e-39 -1.40737e-20 1
0.029 -2.52466e-24 0.5 6.11188e-24 -9.48889e-21 -1.577e-39 -3.56079e-21 1 -2.07847e-23 1.5 1.25256e-23 -2.05136e-20 3.65627e-40 3.05384e-21 1 3.47268e-23 2.5 -3.13631e-23 3.42337e-20 4.46177e-39 6.82664e-20 1 -8.39492e-24 3.5 1.59298e-23 1.44907e-20 -2.26362e-39 4.13457e-20 1 2.03848e-23 4.5 3.28386e-23 -8.14325e-21 -6.89234e-39 4.15554e-20 1 -2.30238e-23 5.5 -6.1656e-23 5.02939e-20 1.04809e-38 1.25976e-20 1 -1.78753e-24 6.5 2.07008e-23 2.70303e-20 -1.17853e-39 -1.30974e-20 1
0.03 -2.86627e-24 0.5 7.0584e-24 -9.12613e-21 -1.84399e-39 -4.42872e-21 1 -2.21379e-23 1.5 1.37464e-23 -2.23592e-20 3.88393e-40 6.86015e-21 1 3.7868e-23 2.5 -3.50026e-23 3.23812e-20 6.85908e-39 7.29304e-20 1 -9.55907e-24 3.5 1.7645e-23 1.50378e-20 -3.04779e-39 4.74755e-20 1 2.17708e-23 4.5 3.48267e-23 -9.51841e-21 -7.80455e-39 4.9457e-20 1 -2.45597e-23 5.5 -6.62237e-23 5.12483e-20 1.14492e-38 1.3007e-20 1 -2.12106e-24 6.5 2.26548e-23 3.02033e-20 -1.15627e-39 -1.2121e-20 1
0.031 -3.20788e-24 0.5 8.00492e-24 -9.8042e-21 -2.09687e-39 -4.25581e-21 1 -2.34912e-23 1.5 1.49671e-23 -2.21558e-20 4.51313e-40 8.61753e-21 1 4.10092e-23 2.5 -3.86421e-23 3.05288e-20 9.25639e-39 7.75944e-20 1 -1.07232e-23 3.5 1.93601e-23 1.46895e-20 -3.78261e-39 5.40608e-20 1 2.31567e-23 4.5 3.68148e-23 -9.83199e-21 -8.73553e-39 5.68187e-20 1 -2.60957e-23 5.5 -7.07914e-23 5.22026e-20 1.24174e-38 1.34164e-20 1 -2.45459e-24 6.5 2.46088e-23 3.33764e-20 -1.13402e-39 -1.11446e-20 1
0.032 -3.54949e-24 0.5 8.95144e-24 -1.04823e-20 -2.34976e-39 -4.08289e-21 1 -2.46926e-23 1.5 1.65781e-23 -2.31648e-20 4.97852e-40 1.15873e-20 1 4.39813e-23 2.5 -4.27163e-23 3.00962e-20 1.11562e-38 8.08386e-20 1 -1.18874e-23 3.5 2.10753e-23 1.39784e-20 -4.50315e-39 6.02832e-20 1 2.45427e-23 4.5 3.88029e-23 -9.71154e-21 -9.67582e-39 5.95584e-20 1 -2.76316e-23 5.5 -7.53591e-23 5.31525e-20 1.47399e-38 1.98592e-20 1 -2.78812e-24 6.5 2.65628e-23 3.65494e-20 -1.11176e-39 -1.01683e-20 1
0.033 -3.8911e-24 0.5 9.89796e-24 -1.11604e-20 -2.60264e-39 -3.90998e-21 1 -2.56901e-23 1.5 1.85969e-23 -2.53862e-20 6.06093e-40 1.33447e-20 1 4.67261e-23 2.5 -4.72449e-23 3.10836e-20 1.29409e-38 8.55026e-20 1 -1.30515e-23 3.5 2.27905e-23 1.32672e-20 -5.22368e-39 6.65057e-20 1 2.69556e-23 4.5 4.09584e-23 -7.42205e-21 -1.08393e-38 6.40957e-20 1 -3.03361e-23 5.5 -8.01173e-23 5.26641e-20 1.65101e-38 2.18183e-20 1 -3.12165e-24 6.5 2.85168e-23 3.83355e-20 -1.26946e-39 -6.37858e-21 1
0.034 -4.30195e-24 0.5 1.10421e-23 -1.18384e-20 -2.85553e-39 -3.73707e-21 1 -2.66108e-23 1.5 2.03968e-23 -2.76076e-20 7.14333e-40 1.51021e-20 1 5.09672e-23 2.5 -5.23176e-23 3.20709e-20 1.47257e-38 9.01666e-20 1 -1.58933e-23 3.5 2.51155e-23 1.25561e-20 -5.94422e-39 7.27281e-20 1 2.93686e-23 4.5 4.31139e-23 -5.30032e-21 -1.19907e-38 6.84652e-20 1 -3.30405e-23 5.5 -8.48756e-23 5.2376e-20 1.83436e-38 2.39777e-20 1 -3.45518e-24 6.5 3.04709e-23 4.01217e-20 -1.42715e-39 -2.58889e-21 1
0.035 -4.77897e-24 0.5 1.23959e-23 -1.25165e-20 -3.10841e-39 -3.56416e-21 1 -2.74582e-23 1.5 2.19643e-23 -2.9829e-20 8.22573e-40 1.68594e-20 1 5.67863e-23 2.5 -5.79515e-23 3.30582e-20 1.65104e-38 9.48306e-20 1 -2.0504e-23 3.5 2.80698e-23 1.18449e-20 -6.66475e-39 7.89505e-20 1 3.17816e-23 4.5 4.52695e-23 -3.17859e-21 -1.31422e-38 7.28347e-20 1 -3.5745e-23 5.5 -8.96338e-23 5.2088e-20 2.0177e-38 2.61372e-20 1 -3.78872e-24 6.5 3.24249e-23 4.19078e-20 -1.58484e-39 1.20081e-21 1
0.036 -5.31909e-24 0.5 1.39713e-23 -1.21537e-20 -3.37515e-39 -2.35042e-21 1 -2.82357e-23 1.5 2.32864e-23 -3.0838e-20 9.43483e-40 1.98292e-20 1 6.26054e-23 2.5 -6.35854e-23 3.15547e-20 1.8533e-38 9.70038e-20 1 -2.51148e-23 3.5 3.1024e-23 1.11338e-20 -7.38529e-39 8.51729e-20 1 3.41946e-23 4.5 4.7425e-23 -1.05686e-21 -1.42936e-38 7.72042e-20 1 -3.80027e-23 5.5 -9.52823e-23 5.17999e-20 2.20104e-38 2.82966e-20 1 -4.63506e-24 6.5 3.54008e-23 4.3694e-20 -1.74253e-39 4.99051e-21 1
0.037 -5.85922e-24 0.5 1.55466e-23 -1.1791e-20 -3.64189e-39 -1.13667e-21 1 -2.90131e-23 1.5 2.46084e-23 -3.18471e-20 1.06439e-39 2.2799e-20 1 6.84245e-23 2.5 -6.92193e-23 3.12105e-20 2.04913e-38 1.00703e-19 1 -2.97256e-23 3.5 3.39783e-23 9.05682e-21 -7.96051e-39 8.95977e-20 1 3.66076e-23 4.5 4.95805e-23 1.06488e-21 -1.54451e-38 8.15737e-20 1 -4.02605e-23 5.5 -1.00931e-22 5.15118e-20 2.38438e-38 3.04561e-20 1 -5.4814e-24 6.5 3.83768e-23 4.54801e-20 -1.90022e-39 8.7802e-21 1
0.038 -6.39935e-24 0.5 1.7122e-23 -1.14282e-20 -3.90862e-39 7.70755e-23 1 -2.97906e-23 1.5 2.59304e-23 -3.28561e-20 1.1853e-39 2.57687e-20 1 7.42436e-23 2.5 -7.48533e-23 2.99294e-20 2.25439e-38 1.04402e-19 1 -3.43364e-23 3.5 3.69326e-23 8.0837e-21 -8.60542e-39 9.40225e-20 1 3.90205e-23 4.5 5.17361e-23 3.18662e-21 -1.65965e-38 8.59433e-20 1 -4.25182e-23 5.5 -1.06579e-22 5.12238e-20 2.56773e-38 3.26155e-20 1 -6.32775e-24 6.5 4.13528e-23 4.72663e-20 -2.05791e-39 1.25699e-20 1
0.039 -6.93811e-24 0.5 1.88998e-23 -1.4188e-20 -4.12632e-39 2.33166e-21 1 -3.05696e-23 1.5 2.70282e-23 -3.14403e-20 1.54161e-39 2.3889e-20 1 8.00627e-23 2.5 -8.04872e-23 2.86483e-20 2.45965e-38 1.08101e-19 1 -3.89472e-23 3.5 3.98868e-23 7.60662e-21 -9.30097e-39 9.79513e-20 1 4.14335e-23 4.5 5.38916e-23 4.7202e-21 -1.77151e-38 9.09009e-20 1 -4.47759e-23 5.5 -1.12228e-22 5.09357e-20 2.75107e-38 3.4775e-20 1 -7.17409e-24 6.5 4.43287e-23 4.90525e-20 -2.2156e-39 1.63596e-20 1
0.04 -7.43559e-24 0.5 2.09288e-23 -1.27844e-20 -4.29465e-39 4.22899e-22 1 -3.13943e-23 1.5 2.78476e-23 -3.24493e-20 1.91425e-39 2.4434e-20 1 8.58818e-23 2.5 -8.61211e-23 2.73671e-20 2.66491e-38 1.118e-19 1 -4.3558e-23 3.5 4.28411e-23 7.49019e-21 -1.00291e-38 1.02241e-19 1 4.38465e-23 4.5 5.60472e-23 5.82617e-21 -1.88014e-38 9.5431e-20 1 -4.70337e-23 5.5 -1.17876e-22 5.06476e-20 2.93441e-38 3.69344e-20 1 -8.02043e-24 6.5 4.73047e-23 5.08386e-20 -2.37329e-39 2.01493e-20 1
0.041 -7.92558e-24 0.5 2.31841e-23 -1.55441e-20 -4.6273e-39 2.67748e-21 1 -3.22273e-23 1.5 2.84162e-23 -3.34583e-20 2.28688e-39 2.4979e-20 1 9.17009e-23 2.5 -9.1755e-23 2.68657e-20 2.86359e-38 1.16279e-19 1 -4.81688e-23 3.5 4.57954e-23 7.7098e-21 -1.07665e-38 1.06866e-19 1 4.62595e-23 4.5 5.82027e-23 5.44467e-21 -1.97741e-38 9.84736e-20 1 -4.92914e-23 5.5 -1.23525e-22 5.03595e-20 3.11775e-38 3.90939e-20 1 -8.86677e-24 6.5 5.02807e-23 5.26248e-20 -2.53098e-39 2.3939e-20 1
